210;2015-09-04;14.3
210;2015-09-05;14.0
210;2015-09-06;13.8
210;2015-09-07;14.7
210;2015-09-08;14.7
210;2015-09-09;14.2
210;2015-09-10;14.3
210;2015-09-11;14.5
210;2015-09-12;15.4
210;2015-09-13;15.5
210;2015-09-14;14.3
210;2015-09-15;12.3
210;2015-09-16;14.9
210;2015-09-17;14.1
210;2015-09-18;13.3
210;2015-09-19;13.5
210;2015-09-20;13.6
210;2015-09-21;14.2
210;2015-09-22;12.9
210;2015-09-23;13.7
210;2015-09-24;13.1
210;2015-09-25;12.2
210;2015-09-26;11.1
210;2015-09-27;11.3
210;2015-09-28;11.9
210;2015-09-29;12.5
210;2015-09-30;12.8
210;2015-10-01;11.4
210;2015-10-02;11.0
210;2015-10-03;10.8
210;2015-10-04;10.5
210;2015-10-05;12.6
210;2015-10-06;15.3
210;2015-10-07;15.0
210;2015-10-08;13.2
210;2015-10-09;12.1
210;2015-10-10;11.7
210;2015-10-11;7.4
210;2015-10-12;5.9
210;2015-10-13;5.9
210;2015-10-14;6.6
210;2015-10-15;6.9
210;2015-10-16;8.5
210;2015-10-17;9.2
210;2015-10-18;9.2
210;2015-10-19;11.0
210;2015-10-20;10.4
210;2015-10-21;10.1
210;2015-10-22;13.1
210;2015-10-23;12.0
210;2015-10-24;11.8
210;2015-10-25;10.2
210;2015-10-26;10.8
210;2015-10-27;11.9
210;2015-10-28;11.2
210;2015-10-29;10.6
210;2015-10-30;10.8
210;2015-10-31;9.9
210;2015-11-01;7.6
210;2015-11-02;8.8
210;2015-11-03;9.9
210;2015-11-04;12.3
210;2015-11-05;13.5
210;2015-11-06;15.2
210;2015-11-07;15.8
210;2015-11-08;13.5
210;2015-11-09;13.5
210;2015-11-10;14.3
210;2015-11-11;13.3
210;2015-11-12;13.3
210;2015-11-13;11.4
210;2015-11-14;10.4
210;2015-11-15;13.9
210;2015-11-16;12.8
210;2015-11-17;13.3
210;2015-11-18;12.9
210;2015-11-19;11.3
210;2015-11-20;8.7
210;2015-11-21;5.6
210;2015-11-22;3.6
210;2015-11-23;4.5
210;2015-11-24;5.5
210;2015-11-25;7.6
210;2015-11-26;5.8
210;2015-11-27;6.2
210;2015-11-28;7.4
210;2015-11-29;10.7
210;2015-11-30;9.5
210;2015-12-01;10.1
210;2015-12-02;11.2
210;2015-12-03;9.9
210;2015-12-04;9.8
210;2015-12-05;8.4
210;2015-12-06;10.8
210;2015-12-07;10.6
210;2015-12-08;9.7
210;2015-12-09;8.4
210;2015-12-10;6.5
210;2015-12-11;8.2
210;2015-12-12;8.8
210;2015-12-13;7.2
210;2015-12-14;7.2
210;2015-12-15;7.5
210;2015-12-16;11.9
210;2015-12-17;13.5
210;2015-12-18;11.7
210;2015-12-19;12.5
210;2015-12-20;12.1
210;2015-12-21;10.1
210;2015-12-22;12.8
210;2015-12-23;10.3
210;2015-12-24;9.6
210;2015-12-25;9.8
210;2015-12-26;13.4
210;2015-12-27;12.0
210;2015-12-28;8.7
210;2015-12-29;7.6
210;2015-12-30;7.9
210;2015-12-31;8.3
210;2016-01-01;5.6
210;2016-01-02;6.2
210;2016-01-03;7.2
210;2016-01-04;6.4
210;2016-01-05;6.9
210;2016-01-06;4.3
210;2016-01-07;6.4
210;2016-01-08;6.2
210;2016-01-09;6.1
210;2016-01-10;6.9
210;2016-01-11;5.5
210;2016-01-12;6.8
210;2016-01-13;5.7
210;2016-01-14;4.1
210;2016-01-15;3.4
210;2016-01-16;4.5
210;2016-01-17;0.7
210;2016-01-18;-1.8
210;2016-01-19;-0.6
210;2016-01-20;2.6
210;2016-01-21;-0.3
210;2016-01-22;2.0
210;2016-01-23;7.6
210;2016-01-24;8.7
210;2016-01-25;10.8
210;2016-01-26;9.2
210;2016-01-27;10.9
210;2016-01-28;6.9
210;2016-01-29;9.5
210;2016-01-30;7.7
210;2016-01-31;7.4
210;2016-02-01;10.7
210;2016-02-02;8.4
210;2016-02-03;5.6
210;2016-02-04;5.9
210;2016-02-05;9.0
210;2016-02-06;9.6
210;2016-02-07;8.4
210;2016-02-08;8.5
210;2016-02-09;5.9
210;2016-02-10;5.9
210;2016-02-11;4.5
210;2016-02-12;3.0
210;2016-02-13;2.0
210;2016-02-14;2.5
210;2016-02-15;2.8
210;2016-02-16;0.8
210;2016-02-17;-0.6
210;2016-02-18;1.2
210;2016-02-19;4.1
210;2016-02-20;8.2
210;2016-02-21;9.9
210;2016-02-22;6.9
210;2016-02-23;5.4
210;2016-02-24;2.5
210;2016-02-25;2.9
210;2016-02-26;3.1
210;2016-02-27;2.6
210;2016-02-28;2.4
210;2016-02-29;1.9
210;2016-03-01;3.6
210;2016-03-02;5.4
210;2016-03-03;4.2
210;2016-03-04;2.4
210;2016-03-05;2.7
210;2016-03-06;3.5
210;2016-03-07;3.0
210;2016-03-08;4.5
210;2016-03-09;5.5
210;2016-03-10;4.4
210;2016-03-11;3.7
210;2016-03-12;3.8
210;2016-03-13;4.1
210;2016-03-14;4.0
210;2016-03-15;5.0
210;2016-03-16;5.1
210;2016-03-17;5.3
210;2016-03-18;5.6
210;2016-03-19;6.2
210;2016-03-20;6.6
210;2016-03-21;7.1
210;2016-03-22;7.3
210;2016-03-23;7.4
210;2016-03-24;7.6
210;2016-03-25;6.6
210;2016-03-26;9.6
210;2016-03-27;8.5
210;2016-03-28;9.1
210;2016-03-29;8.1
210;2016-03-30;7.9
210;2016-03-31;7.5
210;2016-04-01;6.7
210;2016-04-02;10.4
210;2016-04-03;13.5
210;2016-04-04;11.7
210;2016-04-05;9.1
210;2016-04-06;8.5
210;2016-04-07;7.4
210;2016-04-08;6.7
210;2016-04-09;9.5
210;2016-04-10;10.2
210;2016-04-11;13.4
210;2016-04-12;11.0
210;2016-04-13;10.0
210;2016-04-14;10.6
210;2016-04-15;10.0
210;2016-04-16;7.8
210;2016-04-17;6.5
210;2016-04-18;8.7
210;2016-04-19;8.8
210;2016-04-20;8.0
210;2016-04-21;9.7
210;2016-04-22;8.2
210;2016-04-23;6.1
210;2016-04-24;5.3
210;2016-04-25;5.9
210;2016-04-26;5.5
210;2016-04-27;6.0
210;2016-04-28;4.9
210;2016-04-29;7.8
210;2016-04-30;7.3
210;2016-05-01;6.9
210;2016-05-02;10.6
215;2015-01-01;3.8
215;2015-01-02;7.8
215;2015-01-03;5.2
215;2015-01-04;4.1
215;2015-01-05;3.3
215;2015-01-06;3.4
215;2015-01-07;4.4
215;2015-01-08;7.3
215;2015-01-09;9.8
215;2015-01-10;9.3
215;2015-01-11;6.6
215;2015-01-12;9.1
215;2015-01-13;8.2
215;2015-01-14;4.8
215;2015-01-15;8.0
215;2015-01-16;5.5
215;2015-01-17;3.6
215;2015-01-18;2.6
215;2015-01-19;0.3
215;2015-01-20;1.5
215;2015-01-21;-0.2
215;2015-01-22;-1.0
215;2015-01-23;-2.7
215;2015-01-24;3.8
215;2015-01-25;5.4
215;2015-01-26;7.0
215;2015-01-27;5.8
215;2015-01-28;5.7
215;2015-01-29;3.6
215;2015-01-30;2.6
215;2015-01-31;2.4
215;2015-02-01;3.9
215;2015-02-02;3.3
215;2015-02-03;1.8
215;2015-02-04;-0.3
215;2015-02-05;-0.2
215;2015-02-06;0.0
215;2015-02-07;2.2
215;2015-02-08;5.4
215;2015-02-09;5.6
215;2015-02-10;5.7
215;2015-02-11;4.3
215;2015-02-12;3.8
215;2015-02-13;6.0
215;2015-02-14;6.8
215;2015-02-15;3.5
215;2015-02-16;1.3
215;2015-02-17;3.7
215;2015-02-18;2.5
215;2015-02-19;3.9
215;2015-02-20;5.3
215;2015-02-21;3.9
215;2015-02-22;3.1
215;2015-02-23;6.2
215;2015-02-24;5.8
215;2015-02-25;4.5
215;2015-02-26;6.5
215;2015-02-27;4.1
215;2015-02-28;5.3
215;2015-03-01;8.1
215;2015-03-02;5.7
215;2015-03-03;5.3
215;2015-03-04;5.7
215;2015-03-05;5.8
215;2015-03-06;6.9
215;2015-03-07;8.5
215;2015-03-08;8.5
215;2015-03-09;8.0
215;2015-03-10;6.4
215;2015-03-11;3.2
215;2015-03-12;6.0
215;2015-03-13;4.9
215;2015-03-14;3.9
215;2015-03-15;5.7
215;2015-03-16;6.6
215;2015-03-17;7.1
215;2015-03-18;5.8
215;2015-03-19;6.7
215;2015-03-20;4.7
215;2015-03-21;6.5
215;2015-03-22;4.3
215;2015-03-23;2.5
215;2015-03-24;5.1
215;2015-03-25;6.0
215;2015-03-26;5.0
215;2015-03-27;5.8
215;2015-03-28;7.5
215;2015-03-29;9.0
215;2015-03-30;7.2
215;2015-03-31;8.6
215;2015-04-01;6.8
215;2015-04-02;6.0
215;2015-04-03;6.3
215;2015-04-04;5.0
215;2015-04-05;4.0
215;2015-04-06;6.2
215;2015-04-07;5.1
215;2015-04-08;7.0
215;2015-04-09;8.8
215;2015-04-10;10.1
215;2015-04-11;8.5
215;2015-04-12;9.6
215;2015-04-13;7.5
215;2015-04-14;10.9
215;2015-04-15;12.7
215;2015-04-16;9.8
215;2015-04-17;8.2
215;2015-04-18;8.3
215;2015-04-19;6.5
215;2015-04-20;10.1
215;2015-04-21;8.5
215;2015-04-22;7.8
215;2015-04-23;8.2
215;2015-04-24;10.9
215;2015-04-25;12.2
215;2015-04-26;10.1
215;2015-04-27;6.8
215;2015-04-28;6.5
215;2015-04-29;8.4
215;2015-04-30;8.6
215;2015-05-01;8.5
215;2015-05-02;9.6
215;2015-05-03;12.3
215;2015-05-04;14.6
215;2015-05-05;14.8
215;2015-05-06;11.8
215;2015-05-07;11.4
215;2015-05-08;13.9
215;2015-05-09;12.6
215;2015-05-10;11.9
215;2015-05-11;16.4
215;2015-05-12;13.5
215;2015-05-13;11.2
215;2015-05-14;11.4
215;2015-05-15;8.6
215;2015-05-16;10.8
215;2015-05-17;11.1
215;2015-05-18;10.5
215;2015-05-19;10.4
215;2015-05-20;10.4
215;2015-05-21;11.9
215;2015-05-22;13.9
215;2015-05-23;11.7
215;2015-05-24;11.4
215;2015-05-25;11.7
215;2015-05-26;11.5
215;2015-05-27;12.4
215;2015-05-28;12.6
215;2015-05-29;11.1
215;2015-05-30;11.3
215;2015-05-31;12.5
215;2015-06-01;12.6
215;2015-06-02;14.4
215;2015-06-03;13.3
215;2015-06-04;15.4
215;2015-06-05;19.8
215;2015-06-06;14.0
215;2015-06-07;12.2
215;2015-06-08;12.0
215;2015-06-09;11.3
215;2015-06-10;14.9
215;2015-06-11;17.8
215;2015-06-12;20.4
215;2015-06-13;15.9
215;2015-06-14;14.7
215;2015-06-15;13.0
215;2015-06-16;11.6
215;2015-06-17;15.5
215;2015-06-18;13.7
215;2015-06-19;13.3
215;2015-06-20;13.9
215;2015-06-21;14.4
215;2015-06-22;13.0
215;2015-06-23;12.9
215;2015-06-24;15.5
215;2015-06-25;16.6
215;2015-06-26;19.4
215;2015-06-27;16.1
215;2015-06-28;17.3
215;2015-06-29;17.0
215;2015-06-30;20.7
215;2015-07-01;25.8
215;2015-07-02;22.4
215;2015-07-03;22.0
215;2015-07-04;23.0
215;2015-07-05;18.9
215;2015-07-06;17.4
215;2015-07-07;18.6
215;2015-07-08;16.0
215;2015-07-09;13.6
215;2015-07-10;16.6
215;2015-07-11;19.0
215;2015-07-12;17.6
215;2015-07-13;17.6
215;2015-07-14;17.8
215;2015-07-15;17.4
215;2015-07-16;18.4
215;2015-07-17;20.6
215;2015-07-18;17.1
215;2015-07-19;16.0
215;2015-07-20;17.8
215;2015-07-21;19.4
215;2015-07-22;18.7
215;2015-07-23;16.7
215;2015-07-24;18.3
215;2015-07-25;14.9
215;2015-07-26;14.3
215;2015-07-27;17.0
215;2015-07-28;15.6
215;2015-07-29;14.5
215;2015-07-30;14.3
215;2015-07-31;14.4
215;2015-08-01;14.5
215;2015-08-02;17.8
215;2015-08-03;19.6
215;2015-08-04;17.4
215;2015-08-05;18.9
215;2015-08-06;18.7
215;2015-08-07;18.0
215;2015-08-08;17.9
215;2015-08-09;17.7
215;2015-08-10;18.4
215;2015-08-11;18.7
215;2015-08-12;19.2
215;2015-08-13;21.2
215;2015-08-14;20.2
215;2015-08-15;16.9
215;2015-08-16;16.0
215;2015-08-17;14.6
215;2015-08-18;14.6
215;2015-08-19;16.6
215;2015-08-20;17.7
215;2015-08-21;20.1
215;2015-08-22;21.0
215;2015-08-23;19.4
215;2015-08-24;16.9
215;2015-08-25;16.6
215;2015-08-26;19.7
215;2015-08-27;15.8
215;2015-08-28;15.4
215;2015-08-29;16.6
215;2015-08-30;20.0
215;2015-08-31;19.8
215;2015-09-01;15.8
215;2015-09-02;13.4
215;2015-09-03;12.5
215;2015-09-04;14.2
215;2015-09-05;14.0
215;2015-09-06;13.8
215;2015-09-07;14.7
215;2015-09-08;14.7
215;2015-09-09;14.0
215;2015-09-10;14.5
215;2015-09-11;14.4
215;2015-09-12;15.4
215;2015-09-13;15.7
215;2015-09-14;14.4
215;2015-09-15;12.1
215;2015-09-16;14.9
215;2015-09-17;14.1
215;2015-09-18;13.3
215;2015-09-19;13.4
215;2015-09-20;13.0
215;2015-09-21;14.2
215;2015-09-22;12.8
215;2015-09-23;13.3
215;2015-09-24;13.2
215;2015-09-25;11.2
215;2015-09-26;10.5
215;2015-09-27;11.4
215;2015-09-28;11.9
215;2015-09-29;12.7
215;2015-09-30;13.0
215;2015-10-01;12.0
215;2015-10-02;11.2
215;2015-10-03;10.5
215;2015-10-04;10.4
215;2015-10-05;12.3
215;2015-10-06;15.4
215;2015-10-07;15.1
215;2015-10-08;13.1
215;2015-10-09;11.6
215;2015-10-10;11.7
215;2015-10-11;7.2
215;2015-10-12;5.8
215;2015-10-13;5.2
215;2015-10-14;6.3
215;2015-10-15;6.8
215;2015-10-16;8.5
215;2015-10-17;9.1
215;2015-10-18;8.9
215;2015-10-19;10.8
215;2015-10-20;10.0
215;2015-10-21;10.0
215;2015-10-22;12.9
215;2015-10-23;11.7
215;2015-10-24;11.9
215;2015-10-25;9.6
215;2015-10-26;10.2
215;2015-10-27;11.1
215;2015-10-28;10.8
215;2015-10-29;10.5
215;2015-10-30;10.4
215;2015-10-31;8.8
215;2015-11-01;6.9
215;2015-11-02;7.6
215;2015-11-03;9.4
215;2015-11-04;12.2
215;2015-11-05;13.6
215;2015-11-06;15.4
215;2015-11-07;16.0
215;2015-11-08;13.3
215;2015-11-09;13.7
215;2015-11-10;14.6
215;2015-11-11;13.2
215;2015-11-12;13.5
215;2015-11-13;11.6
215;2015-11-14;10.4
215;2015-11-15;14.2
215;2015-11-16;12.7
215;2015-11-17;13.5
215;2015-11-18;13.0
215;2015-11-19;11.3
215;2015-11-20;8.7
215;2015-11-21;5.6
215;2015-11-22;3.4
215;2015-11-23;4.0
215;2015-11-24;5.4
215;2015-11-25;7.3
215;2015-11-26;5.2
215;2015-11-27;6.0
215;2015-11-28;7.3
215;2015-11-29;10.8
215;2015-11-30;9.7
215;2015-12-01;10.3
215;2015-12-02;11.0
215;2015-12-03;9.9
215;2015-12-04;9.7
215;2015-12-05;8.2
215;2015-12-06;10.7
215;2015-12-07;10.2
215;2015-12-08;9.6
215;2015-12-09;8.3
215;2015-12-10;6.5
215;2015-12-11;8.0
215;2015-12-12;8.7
215;2015-12-13;7.1
215;2015-12-14;7.1
215;2015-12-15;7.3
215;2015-12-16;12.1
215;2015-12-17;13.3
215;2015-12-18;11.7
215;2015-12-19;12.6
215;2015-12-20;12.0
215;2015-12-21;10.1
215;2015-12-22;12.7
215;2015-12-23;10.3
215;2015-12-24;9.8
215;2015-12-25;9.8
215;2015-12-26;13.2
215;2015-12-27;11.8
215;2015-12-28;8.2
215;2015-12-29;7.6
215;2015-12-30;7.9
215;2015-12-31;8.3
215;2016-01-01;4.9
215;2016-01-02;6.2
215;2016-01-03;7.2
215;2016-01-04;6.5
215;2016-01-05;6.9
215;2016-01-06;4.6
215;2016-01-07;6.4
215;2016-01-08;6.0
215;2016-01-09;6.0
215;2016-01-10;6.9
215;2016-01-11;5.5
215;2016-01-12;6.8
215;2016-01-13;5.6
215;2016-01-14;4.1
215;2016-01-15;3.0
215;2016-01-16;4.2
215;2016-01-17;-0.1
215;2016-01-18;-2.3
215;2016-01-19;-1.2
215;2016-01-20;2.0
215;2016-01-21;-0.6
215;2016-01-22;2.0
215;2016-01-23;7.9
215;2016-01-24;8.7
215;2016-01-25;10.8
215;2016-01-26;9.0
215;2016-01-27;10.8
215;2016-01-28;6.8
215;2016-01-29;9.4
215;2016-01-30;7.7
215;2016-01-31;7.6
215;2016-02-01;11.2
215;2016-02-02;8.7
215;2016-02-03;5.6
215;2016-02-04;5.9
215;2016-02-05;9.0
215;2016-02-06;9.7
215;2016-02-07;8.4
215;2016-02-08;8.7
215;2016-02-09;6.0
215;2016-02-10;5.8
215;2016-02-11;4.1
215;2016-02-12;2.7
215;2016-02-13;2.0
215;2016-02-14;2.5
215;2016-02-15;2.4
215;2016-02-16;0.2
215;2016-02-17;-1.2
215;2016-02-18;1.1
215;2016-02-19;4.2
215;2016-02-20;8.5
215;2016-02-21;10.4
215;2016-02-22;7.0
215;2016-02-23;5.0
215;2016-02-24;2.4
215;2016-02-25;2.5
215;2016-02-26;2.9
215;2016-02-27;3.0
215;2016-02-28;2.8
215;2016-02-29;1.5
215;2016-03-01;3.4
215;2016-03-02;5.5
215;2016-03-03;3.7
215;2016-03-04;2.2
215;2016-03-05;2.3
215;2016-03-06;3.3
215;2016-03-07;2.7
215;2016-03-08;4.4
215;2016-03-09;5.3
215;2016-03-10;4.5
215;2016-03-11;4.1
215;2016-03-12;4.0
215;2016-03-13;4.1
215;2016-03-14;4.2
215;2016-03-15;4.9
215;2016-03-16;5.1
215;2016-03-17;5.6
215;2016-03-18;5.6
215;2016-03-19;6.4
215;2016-03-20;6.6
215;2016-03-21;7.2
215;2016-03-22;7.3
215;2016-03-23;7.6
215;2016-03-24;7.9
215;2016-03-25;6.6
215;2016-03-26;9.4
215;2016-03-27;8.7
215;2016-03-28;9.2
215;2016-03-29;8.2
215;2016-03-30;8.0
215;2016-03-31;7.7
215;2016-04-01;6.8
215;2016-04-02;10.3
215;2016-04-03;13.9
215;2016-04-04;12.0
215;2016-04-05;9.4
215;2016-04-06;8.5
215;2016-04-07;7.6
215;2016-04-08;6.0
215;2016-04-09;9.2
215;2016-04-10;10.2
215;2016-04-11;13.1
215;2016-04-12;10.9
215;2016-04-13;9.7
215;2016-04-14;10.6
215;2016-04-15;10.1
215;2016-04-16;7.8
215;2016-04-17;6.3
215;2016-04-18;8.3
215;2016-04-19;8.8
215;2016-04-20;7.9
215;2016-04-21;10.0
215;2016-04-22;8.7
215;2016-04-23;6.3
215;2016-04-24;5.2
215;2016-04-25;5.7
215;2016-04-26;5.5
215;2016-04-27;6.0
215;2016-04-28;4.8
215;2016-04-29;7.9
215;2016-04-30;7.1
215;2016-05-01;6.6
215;2016-05-02;10.4
215;2016-05-03;8.8
215;2016-05-04;9.7
215;2016-05-05;12.8
215;2016-05-06;15.7
215;2016-05-07;18.2
215;2016-05-08;19.7
215;2016-05-09;19.7
215;2016-05-10;18.1
215;2016-05-11;19.7
215;2016-05-12;19.9
215;2016-05-13;14.4
215;2016-05-14;8.8
215;2016-05-15;8.5
215;2016-05-16;9.0
215;2016-05-17;12.2
215;2016-05-18;12.9
215;2016-05-19;12.6
215;2016-05-20;13.6
215;2016-05-21;16.9
215;2016-05-22;13.9
215;2016-05-23;11.7
215;2016-05-24;10.9
215;2016-05-25;11.4
215;2016-05-26;12.3
215;2016-05-27;15.8
215;2016-05-28;16.8
215;2016-05-29;16.6
215;2016-05-30;13.7
215;2016-05-31;17.7
215;2016-06-01;15.7
215;2016-06-02;13.0
215;2016-06-03;13.7
215;2016-06-04;18.4
215;2016-06-05;17.2
215;2016-06-06;17.2
215;2016-06-07;19.6
215;2016-06-08;14.7
215;2016-06-09;13.6
215;2016-06-10;14.8
215;2016-06-11;15.4
215;2016-06-12;16.4
215;2016-06-13;15.2
215;2016-06-14;15.0
215;2016-06-15;14.6
215;2016-06-16;15.1
215;2016-06-17;15.4
215;2016-06-18;13.2
215;2016-06-19;15.5
215;2016-06-20;15.7
215;2016-06-21;15.7
215;2016-06-22;19.7
215;2016-06-23;20.5
215;2016-06-24;17.5
215;2016-06-25;14.6
215;2016-06-26;15.4
215;2016-06-27;15.1
215;2016-06-28;15.1
215;2016-06-29;15.8
215;2016-06-30;16.1
215;2016-07-01;16.4
215;2016-07-02;15.2
215;2016-07-03;15.1
215;2016-07-04;16.2
215;2016-07-05;15.3
215;2016-07-06;14.2
215;2016-07-07;16.2
215;2016-07-08;16.7
215;2016-07-09;18.8
215;2016-07-10;19.6
215;2016-07-11;17.9
215;2016-07-12;16.7
215;2016-07-13;15.4
215;2016-07-14;15.5
215;2016-07-15;16.9
215;2016-07-16;19.3
215;2016-07-17;19.1
215;2016-07-18;19.2
215;2016-07-19;22.9
215;2016-07-20;23.9
215;2016-07-21;19.9
215;2016-07-22;20.4
215;2016-07-23;20.0
215;2016-07-24;19.8
215;2016-07-25;18.2
215;2016-07-26;18.6
215;2016-07-27;17.5
215;2016-07-28;18.3
215;2016-07-29;18.6
215;2016-07-30;18.4
215;2016-07-31;16.3
215;2016-08-01;16.6
215;2016-08-02;16.8
215;2016-08-03;19.0
215;2016-08-04;18.1
215;2016-08-05;17.1
215;2016-08-06;16.5
215;2016-08-07;18.5
215;2016-08-08;17.0
215;2016-08-09;13.7
